path,blob_sha,first_commit,first_date,original_contributor,material_contributors,origin_class,origin_source,license,copyright,rights_basis,ai_involvement,criticality,decision,evidence,status
docs/platform-v7/autopilot/scopes/tai-agro-wide-semantic-groups-20260805.json,0ec8520f4cd0059ed8cdb85fd5c3aa1f37165f5f,83c38f8f843574b9eddc331adf64fdd5cdebc6db,2026-08-05T11:32:09+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-agro-wide-semantic-groups-20260805.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=83c38f8f843574b9eddc331adf64fdd5cdebc6db;blob=0ec8520f4cd0059ed8cdb85fd5c3aa1f37165f5f;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-ap-13c1g-public-role-qwen-3365.json,51a9f319d6bc249616beefbfc6bb00e0229e7be4,42eda0e9789f2b331a888e6122e2567810256b26,2026-07-29T03:15:06+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-ap-13c1g-public-role-qwen-3365.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=42eda0e9789f2b331a888e6122e2567810256b26;blob=51a9f319d6bc249616beefbfc6bb00e0229e7be4;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-ap-14c-2788.json,e2bfcb1aa98794057233233823c10d4405ea5bac,e29d70282fe8831688b31ee9a96377e276860a6f,2026-07-19T23:53:20+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-ap-14c-2788.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=e29d70282fe8831688b31ee9a96377e276860a6f;blob=e2bfcb1aa98794057233233823c10d4405ea5bac;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-ap-14d-2789.json,3025217f1bbaf8d96f2a99cedff08aa9d2f61b8b,1203108aff184fd8adc5247e175f8cb086491952,2026-07-19T20:35:58+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-ap-14d-2789.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=1203108aff184fd8adc5247e175f8cb086491952;blob=3025217f1bbaf8d96f2a99cedff08aa9d2f61b8b;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-ap-14f0-3339.json,da6cff2e4ea6aa43c33af18046d9859f42fce4d4,914b2be00cebfe9b3c24e75dc9a6aa4df5b21dbf,2026-07-28T21:02:34+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-ap-14f0-3339.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=914b2be00cebfe9b3c24e75dc9a6aa4df5b21dbf;blob=da6cff2e4ea6aa43c33af18046d9859f42fce4d4;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-ap-14f1a-3345.json,7582d0f58606f17997cbacc599769b7a23f3d95e,0640b1f04b500204802d1ba579b34a50f5a7845c,2026-07-28T21:28:39+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-ap-14f1a-3345.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=0640b1f04b500204802d1ba579b34a50f5a7845c;blob=7582d0f58606f17997cbacc599769b7a23f3d95e;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-ap-14f1b-3355.json,726309a9cc0e0f7ee3879588ca514e93707bdc2d,34cf825ead3c729260407a1a94c9a6ea244ddd07,2026-07-28T22:53:16+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-ap-14f1b-3355.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=34cf825ead3c729260407a1a94c9a6ea244ddd07;blob=726309a9cc0e0f7ee3879588ca514e93707bdc2d;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-ap-14f1b2-3362.json,a1a0abd43f9b408364c29e51e7fb797ba0ec0da4,199da55b10801ceb4495fa8bed09a02902bc836d,2026-07-29T08:21:13+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-ap-14f1b2-3362.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=199da55b10801ceb4495fa8bed09a02902bc836d;blob=a1a0abd43f9b408364c29e51e7fb797ba0ec0da4;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-ap-14f1c-3360.json,ee7195d572437ce29df35a94c514b1333ec6cc93,020d77e04756fb3b3c59440626efdcd9ce363145,2026-07-29T08:43:52+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-ap-14f1c-3360.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=020d77e04756fb3b3c59440626efdcd9ce363145;blob=ee7195d572437ce29df35a94c514b1333ec6cc93;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-ap-14f1d-3374.json,9d595cfc1e5bdaf69c31b8aa1a2611c7e808c987,9890be4eed458cd3f900ff11a2f066efb5942d27,2026-07-29T11:36:24+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-ap-14f1d-3374.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=9890be4eed458cd3f900ff11a2f066efb5942d27;blob=9d595cfc1e5bdaf69c31b8aa1a2611c7e808c987;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-automatic-exact-release-chain-20260806.json,93bcfcde47fe6d0d4e47a64c2243873d07bfa685,6fad824594ca797af9097c83e78419c98de0ee88,2026-08-06T21:40:12+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-automatic-exact-release-chain-20260806.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=6fad824594ca797af9097c83e78419c98de0ee88;blob=93bcfcde47fe6d0d4e47a64c2243873d07bfa685;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-bootstrap-authority-stdin-20260802.json,4e7998f49f8d2cc3e465080803d5663858008a4a,821687068ef1188850ad566a88d1cb87a488a23a,2026-08-02T17:57:16+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-bootstrap-authority-stdin-20260802.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=821687068ef1188850ad566a88d1cb87a488a23a;blob=4e7998f49f8d2cc3e465080803d5663858008a4a;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-bootstrap-canonical-images-20260806.json,77cc6259b5580fc72bc1154c4622c4cfd440eff5,e24d702d817a83aaae51a62b3a1db857fff28885,2026-08-06T19:26:37+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-bootstrap-canonical-images-20260806.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=e24d702d817a83aaae51a62b3a1db857fff28885;blob=77cc6259b5580fc72bc1154c4622c4cfd440eff5;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-bootstrap-preflight-authority-20260802.json,dc0d99721be2aca4d7ec4d614535e1534f1ac42e,3989336587a24eff71921d360fd05b066849acaf,2026-08-02T23:46:50+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-bootstrap-preflight-authority-20260802.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=3989336587a24eff71921d360fd05b066849acaf;blob=dc0d99721be2aca4d7ec4d614535e1534f1ac42e;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-controller-canonical-trigger-20260801.json,415a8ef6e8539e3d5eb9c44bd3b090ac8936adee,6fc6444cc8732e6f3e57e05ea7c08b10fd0d29bb,2026-08-01T00:43:14+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-controller-canonical-trigger-20260801.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=6fc6444cc8732e6f3e57e05ea7c08b10fd0d29bb;blob=415a8ef6e8539e3d5eb9c44bd3b090ac8936adee;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-controller-sync-canonical-images-20260803.json,214fe69b2c0a8ce4b51baf1cefda8f1f318b0205,d2418300ec10095c5f66c826686f01c310b9b63d,2026-08-03T11:10:20+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-controller-sync-canonical-images-20260803.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=d2418300ec10095c5f66c826686f01c310b9b63d;blob=214fe69b2c0a8ce4b51baf1cefda8f1f318b0205;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-crop-yield-semantic-validator-20260805.json,e82f56e61db8a00cca77f71a48729a8560cdf9aa,2b9a655bb01e58faac56df22e8e69c0863c1e8b3,2026-08-05T10:41:53+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-crop-yield-semantic-validator-20260805.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=2b9a655bb01e58faac56df22e8e69c0863c1e8b3;blob=e82f56e61db8a00cca77f71a48729a8560cdf9aa;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-deploy-failure-evidence-20260801.json,624818efdc9d9fee44b389eb0ceaac898aec0f41,4d790e0b0b22eefebb5218fb65ea55b2c4c1d9a8,2026-08-01T22:06:20+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-deploy-failure-evidence-20260801.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=4d790e0b0b22eefebb5218fb65ea55b2c4c1d9a8;blob=624818efdc9d9fee44b389eb0ceaac898aec0f41;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-deploy-internal-stage-evidence-20260802.json,2bf17113a5677b1aadeaf7586228b81eb42feff0,c5e31101224043952a2a59b9a03c9dec74d4368e,2026-08-02T10:56:06+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-deploy-internal-stage-evidence-20260802.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=c5e31101224043952a2a59b9a03c9dec74d4368e;blob=2bf17113a5677b1aadeaf7586228b81eb42feff0;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-deploy-premutation-evidence-20260802.json,f6914f251e54780688a61d1d69ea5da0423c8370,7fe4a350b09aa4dee88bf1c6e2be0e4878590621,2026-08-02T10:22:24+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-deploy-premutation-evidence-20260802.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=7fe4a350b09aa4dee88bf1c6e2be0e4878590621;blob=f6914f251e54780688a61d1d69ea5da0423c8370;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-exact-controller-sync-20260803.json,c45ddd411e582ff287e9195f6ca20afd05c48ee4,179b191bf3931e9e2c184ee34bb7a470a97c867e,2026-08-03T11:02:28+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-exact-controller-sync-20260803.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=179b191bf3931e9e2c184ee34bb7a470a97c867e;blob=c45ddd411e582ff287e9195f6ca20afd05c48ee4;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-exact-main-ruff-20260808.json,3d159afb5de4e6eaf6b1ce6c37a9f2c80cba3329,658bbbcf3c3706c35a3bcd79f03f80a7bb36d9ea,2026-08-08T10:23:00+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-exact-main-ruff-20260808.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=658bbbcf3c3706c35a3bcd79f03f80a7bb36d9ea;blob=3d159afb5de4e6eaf6b1ce6c37a9f2c80cba3329;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-finalization-main-drift-recovery-2-20260811.json,13f4689b67baf8d7cf42c7513e0465fefdde5122,fc1dc97eda695efb686ca59b662048ff6a372a39,2026-08-11T13:54:26+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-finalization-main-drift-recovery-2-20260811.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=fc1dc97eda695efb686ca59b662048ff6a372a39;blob=13f4689b67baf8d7cf42c7513e0465fefdde5122;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-finalization-main-drift-recovery-20260811.json,f43e260013f58a01f618ff492c5908d5cdff29b4,849d01ef249ec7ce1ee80d931d38fc1730478f6e,2026-08-11T13:19:34+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-finalization-main-drift-recovery-20260811.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=849d01ef249ec7ce1ee80d931d38fc1730478f6e;blob=f43e260013f58a01f618ff492c5908d5cdff29b4;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-general-agro-completeness-20260803.json,3dd6dc5c0f72cd31e446c42fc5aa923f4af29efa,ea5a898581b341d172a86db6fe590641965fc47d,2026-08-03T23:32:48+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-general-agro-completeness-20260803.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=ea5a898581b341d172a86db6fe590641965fc47d;blob=3dd6dc5c0f72cd31e446c42fc5aa923f4af29efa;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-host-sql-stream-20260802.json,d28d658a8c6aff31adcdf91ca5200edc775e8e34,d0789786bc456d583b5dbadb57963af9e734def2,2026-08-02T15:39:28+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-host-sql-stream-20260802.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=d0789786bc456d583b5dbadb57963af9e734def2;blob=d28d658a8c6aff31adcdf91ca5200edc775e8e34;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-incomplete-deployment-recovery-20260807.json,33ceae8a186c83e657c743b7ab4d1db290ebeb49,83c2b43cbfe14c61fcc4534e86a9635b49c09cc7,2026-08-07T12:58:49+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-incomplete-deployment-recovery-20260807.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=83c2b43cbfe14c61fcc4534e86a9635b49c09cc7;blob=33ceae8a186c83e657c743b7ab4d1db290ebeb49;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-local-model-key-authority-20260801.json,d4eccab8414895b103d6660d6a253741f6b0a874,8b937b96cea3f4ffeedb0266dce76b13d397c213,2026-08-01T01:15:31+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:github-actions[bot]#e7cd911927c7d1ac;pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-local-model-key-authority-20260801.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=8b937b96cea3f4ffeedb0266dce76b13d397c213;blob=d4eccab8414895b103d6660d6a253741f6b0a874;contributors=2,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-migration-full-manifest-contract-20260802.json,5a9355fc3558fa0661da80cba72eedd1ecadae19,df9537231b40e3aa4ea5827178e0514df286ccc2,2026-08-02T16:25:49+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-migration-full-manifest-contract-20260802.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=df9537231b40e3aa4ea5827178e0514df286ccc2;blob=5a9355fc3558fa0661da80cba72eedd1ecadae19;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-migration-plain-sql-production-v2-20260802.json,8ae86adb791d35ff0d44bb5380a33d907df1eae6,1c07e8f9cfc82ca05060ff7197dbaa70361d80d5,2026-08-02T15:53:10+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-migration-plain-sql-production-v2-20260802.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=1c07e8f9cfc82ca05060ff7197dbaa70361d80d5;blob=8ae86adb791d35ff0d44bb5380a33d907df1eae6;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-mobile-fullscreen-acceptance-20260801.json,b755212f8d49b5f2573546d79bca0f96adf1f7fb,9ffc770385c4cecea0cca2a7466aae9384fa1ed8,2026-08-01T04:06:53+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-mobile-fullscreen-acceptance-20260801.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=9ffc770385c4cecea0cca2a7466aae9384fa1ed8;blob=b755212f8d49b5f2573546d79bca0f96adf1f7fb;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-model-token-repr-hardening-20260731.json,6514f078d4769ee041188416b3710d79420804b0,889f3441729f1a7ebc88031251850119dad21a7f,2026-07-31T17:12:19+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-model-token-repr-hardening-20260731.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=889f3441729f1a7ebc88031251850119dad21a7f;blob=6514f078d4769ee041188416b3710d79420804b0;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-orphan-role-direct-grant-removal-20260803.json,ebb96388c80c5173e9101417c81719109154a0a1,5d28b84cabbaa3c75c51aa63664edc7c6859ac7e,2026-08-03T14:46:16+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-orphan-role-direct-grant-removal-20260803.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=5d28b84cabbaa3c75c51aa63664edc7c6859ac7e;blob=ebb96388c80c5173e9101417c81719109154a0a1;contributors=1,UNRESOLVED
docs/platform-v7/autopilot/scopes/tai-orphan-runtime-role-repair-20260803.json,1c26a78ed25d20b52a0341fbbaca72e889168e29,565e3cd662e5f2544079520791987a4f1cc4feba,2026-08-03T10:32:53+03:00,pachaninm-lab#97bdb9e06bb3722c,ALL_RECORDED_NOT_MATERIALITY_ADJUDICATED:pachaninm-lab#97bdb9e06bb3722c,UNKNOWN,REPOSITORY_HISTORY_ONLY;origin_path=docs/platform-v7/autopilot/scopes/tai-orphan-runtime-role-repair-20260803.json,UNRESOLVED,NOT_DETECTED,CHAIN_OF_TITLE_REQUIRED,UNKNOWN,STANDARD,ORIGIN_REVIEW_REQUIRED,git:first=565e3cd662e5f2544079520791987a4f1cc4feba;blob=1c26a78ed25d20b52a0341fbbaca72e889168e29;contributors=1,UNRESOLVED
